Exch,Exchange Segment,Symbol,Token,Instrument Type,Option Type,Strike Price,Instrument Name,Formatted Ins Name,Trading Symbol,Expiry Date,Lot Size,Tick Size
NFO,nse_fo,MUTHOOTFIN,113964,OPTSTK,PE,2000,MUTHOOT FINANCE LIMITED,MUTHOOTFIN FEB 2000 PE,MUTHOOTFIN27FEB25P2000,2025-02-27,275,0.05
NFO,nse_fo,HEROMOTOCO,113965,OPTSTK,PE,4500,HERO MOTOCORP LIMITED,HEROMOTOCO APR 4500 PE,HEROMOTOCO24APR25P4500,2025-04-24,150,0.05
NFO,nse_fo,HEROMOTOCO,113966,OPTSTK,CE,4600,HERO MOTOCORP LIMITED,HEROMOTOCO APR 4600 CE,HEROMOTOCO24APR25C4600,2025-04-24,150,0.05
NFO,nse_fo,HEROMOTOCO,113967,OPTSTK,PE,4600,HERO MOTOCORP LIMITED,HEROMOTOCO APR 4600 PE,HEROMOTOCO24APR25P4600,2025-04-24,150,0.05
NFO,nse_fo,HEROMOTOCO,113968,OPTSTK,CE,4700,HERO MOTOCORP LIMITED,HEROMOTOCO APR 4700 CE,HEROMOTOCO24APR25C4700,2025-04-24,150,0.05
NFO,nse_fo,HEROMOTOCO,113969,OPTSTK,PE,4700,HERO MOTOCORP LIMITED,HEROMOTOCO APR 4700 PE,HEROMOTOCO24APR25P4700,2025-04-24,150,0.05
NFO,nse_fo,HEROMOTOCO,113970,OPTSTK,CE,4800,HERO MOTOCORP LIMITED,HEROMOTOCO APR 4800 CE,HEROMOTOCO24APR25C4800,2025-04-24,150,0.05
NFO,nse_fo,HEROMOTOCO,113971,OPTSTK,PE,4800,HERO MOTOCORP LIMITED,HEROMOTOCO APR 4800 PE,HEROMOTOCO24APR25P4800,2025-04-24,150,0.05
NFO,nse_fo,HEROMOTOCO,113972,OPTSTK,CE,4900,HERO MOTOCORP LIMITED,HEROMOTOCO APR 4900 CE,HEROMOTOCO24APR25C4900,2025-04-24,150,0.05
NFO,nse_fo,HEROMOTOCO,113973,OPTSTK,PE,4900,HERO MOTOCORP LIMITED,HEROMOTOCO APR 4900 PE,HEROMOTOCO24APR25P4900,2025-04-24,150,0.05
NFO,nse_fo,HEROMOTOCO,113974,OPTSTK,CE,5000,HERO MOTOCORP LIMITED,HEROMOTOCO APR 5000 CE,HEROMOTOCO24APR25C5000,2025-04-24,150,0.05
NFO,nse_fo,HFCL,113975,OPTSTK,PE,107.5,HFCL LIMITED,HFCL FEB 107.5 PE,HFCL27FEB25P107.5,2025-02-27,4150,0.05
NFO,nse_fo,HFCL,113976,OPTSTK,CE,112.5,HFCL LIMITED,HFCL FEB 112.5 CE,HFCL27FEB25C112.5,2025-02-27,4150,0.05
NFO,nse_fo,HFCL,113977,OPTSTK,PE,112.5,HFCL LIMITED,HFCL FEB 112.5 PE,HFCL27FEB25P112.5,2025-02-27,4150,0.05
NFO,nse_fo,HFCL,113978,OPTSTK,CE,117.5,HFCL LIMITED,HFCL FEB 117.5 CE,HFCL27FEB25C117.5,2025-02-27,4150,0.05
NFO,nse_fo,HFCL,113979,OPTSTK,PE,117.5,HFCL LIMITED,HFCL FEB 117.5 PE,HFCL27FEB25P117.5,2025-02-27,4150,0.05
NFO,nse_fo,HEROMOTOCO,113989,OPTSTK,PE,5000,HERO MOTOCORP LIMITED,HEROMOTOCO APR 5000 PE,HEROMOTOCO24APR25P5000,2025-04-24,150,0.05
NFO,nse_fo,MUTHOOTFIN,114005,OPTSTK,CE,2040,MUTHOOT FINANCE LIMITED,MUTHOOTFIN FEB 2040 CE,MUTHOOTFIN27FEB25C2040,2025-02-27,275,0.05
NFO,nse_fo,MUTHOOTFIN,114008,OPTSTK,PE,2040,MUTHOOT FINANCE LIMITED,MUTHOOTFIN FEB 2040 PE,MUTHOOTFIN27FEB25P2040,2025-02-27,275,0.05
NFO,nse_fo,HFCL,114029,OPTSTK,CE,87.5,HFCL LIMITED,HFCL MAR 87.5 CE,HFCL27MAR25C87.5,2025-03-27,4150,0.05
NFO,nse_fo,HFCL,114030,OPTSTK,PE,87.5,HFCL LIMITED,HFCL MAR 87.5 PE,HFCL27MAR25P87.5,2025-03-27,4150,0.05
NFO,nse_fo,HFCL,114031,OPTSTK,CE,92.5,HFCL LIMITED,HFCL MAR 92.5 CE,HFCL27MAR25C92.5,2025-03-27,4150,0.05
NFO,nse_fo,HFCL,114032,OPTSTK,PE,92.5,HFCL LIMITED,HFCL MAR 92.5 PE,HFCL27MAR25P92.5,2025-03-27,4150,0.05
NFO,nse_fo,HFCL,114033,OPTSTK,CE,97.5,HFCL LIMITED,HFCL MAR 97.5 CE,HFCL27MAR25C97.5,2025-03-27,4150,0.05
NFO,nse_fo,HFCL,114034,OPTSTK,PE,97.5,HFCL LIMITED,HFCL MAR 97.5 PE,HFCL27MAR25P97.5,2025-03-27,4150,0.05
NFO,nse_fo,HFCL,114035,OPTSTK,CE,102.5,HFCL LIMITED,HFCL MAR 102.5 CE,HFCL27MAR25C102.5,2025-03-27,4150,0.05
NFO,nse_fo,HFCL,114036,OPTSTK,PE,102.5,HFCL LIMITED,HFCL MAR 102.5 PE,HFCL27MAR25P102.5,2025-03-27,4150,0.05
NFO,nse_fo,HFCL,114037,OPTSTK,CE,107.5,HFCL LIMITED,HFCL MAR 107.5 CE,HFCL27MAR25C107.5,2025-03-27,4150,0.05
NFO,nse_fo,HFCL,114038,OPTSTK,PE,107.5,HFCL LIMITED,HFCL MAR 107.5 PE,HFCL27MAR25P107.5,2025-03-27,4150,0.05
NFO,nse_fo,HFCL,114039,OPTSTK,CE,112.5,HFCL LIMITED,HFCL MAR 112.5 CE,HFCL27MAR25C112.5,2025-03-27,4150,0.05
NFO,nse_fo,HFCL,114041,OPTSTK,PE,112.5,HFCL LIMITED,HFCL MAR 112.5 PE,HFCL27MAR25P112.5,2025-03-27,4150,0.05
NFO,nse_fo,HFCL,114042,OPTSTK,CE,117.5,HFCL LIMITED,HFCL MAR 117.5 CE,HFCL27MAR25C117.5,2025-03-27,4150,0.05
NFO,nse_fo,HFCL,114043,OPTSTK,PE,117.5,HFCL LIMITED,HFCL MAR 117.5 PE,HFCL27MAR25P117.5,2025-03-27,4150,0.05
NFO,nse_fo,MUTHOOTFIN,114047,OPTSTK,CE,2080,MUTHOOT FINANCE LIMITED,MUTHOOTFIN FEB 2080 CE,MUTHOOTFIN27FEB25C2080,2025-02-27,275,0.05
NFO,nse_fo,MUTHOOTFIN,114048,OPTSTK,PE,2080,MUTHOOT FINANCE LIMITED,MUTHOOTFIN FEB 2080 PE,MUTHOOTFIN27FEB25P2080,2025-02-27,275,0.05
NFO,nse_fo,MUTHOOTFIN,114049,OPTSTK,CE,2120,MUTHOOT FINANCE LIMITED,MUTHOOTFIN FEB 2120 CE,MUTHOOTFIN27FEB25C2120,2025-02-27,275,0.05
NFO,nse_fo,MUTHOOTFIN,114050,OPTSTK,PE,2120,MUTHOOT FINANCE LIMITED,MUTHOOTFIN FEB 2120 PE,MUTHOOTFIN27FEB25P2120,2025-02-27,275,0.05
NFO,nse_fo,MUTHOOTFIN,114062,OPTSTK,CE,2160,MUTHOOT FINANCE LIMITED,MUTHOOTFIN FEB 2160 CE,MUTHOOTFIN27FEB25C2160,2025-02-27,275,0.05
NFO,nse_fo,MUTHOOTFIN,114063,OPTSTK,PE,2160,MUTHOOT FINANCE LIMITED,MUTHOOTFIN FEB 2160 PE,MUTHOOTFIN27FEB25P2160,2025-02-27,275,0.05
NFO,nse_fo,MUTHOOTFIN,114064,OPTSTK,CE,2200,MUTHOOT FINANCE LIMITED,MUTHOOTFIN FEB 2200 CE,MUTHOOTFIN27FEB25C2200,2025-02-27,275,0.05
NFO,nse_fo,MUTHOOTFIN,114065,OPTSTK,PE,2200,MUTHOOT FINANCE LIMITED,MUTHOOTFIN FEB 2200 PE,MUTHOOTFIN27FEB25P2200,2025-02-27,275,0.05
NFO,nse_fo,MUTHOOTFIN,114066,OPTSTK,CE,2240,MUTHOOT FINANCE LIMITED,MUTHOOTFIN FEB 2240 CE,MUTHOOTFIN27FEB25C2240,2025-02-27,275,0.05
NFO,nse_fo,MUTHOOTFIN,114067,OPTSTK,PE,2240,MUTHOOT FINANCE LIMITED,MUTHOOTFIN FEB 2240 PE,MUTHOOTFIN27FEB25P2240,2025-02-27,275,0.05
NFO,nse_fo,MUTHOOTFIN,114068,OPTSTK,CE,2280,MUTHOOT FINANCE LIMITED,MUTHOOTFIN FEB 2280 CE,MUTHOOTFIN27FEB25C2280,2025-02-27,275,0.05
NFO,nse_fo,MUTHOOTFIN,114069,OPTSTK,PE,2280,MUTHOOT FINANCE LIMITED,MUTHOOTFIN FEB 2280 PE,MUTHOOTFIN27FEB25P2280,2025-02-27,275,0.05
NFO,nse_fo,MUTHOOTFIN,114070,OPTSTK,CE,2320,MUTHOOT FINANCE LIMITED,MUTHOOTFIN FEB 2320 CE,MUTHOOTFIN27FEB25C2320,2025-02-27,275,0.05
NFO,nse_fo,MUTHOOTFIN,114071,OPTSTK,PE,2320,MUTHOOT FINANCE LIMITED,MUTHOOTFIN FEB 2320 PE,MUTHOOTFIN27FEB25P2320,2025-02-27,275,0.05
NFO,nse_fo,MUTHOOTFIN,114072,OPTSTK,CE,2360,MUTHOOT FINANCE LIMITED,MUTHOOTFIN FEB 2360 CE,MUTHOOTFIN27FEB25C2360,2025-02-27,275,0.05
NFO,nse_fo,MUTHOOTFIN,114073,OPTSTK,PE,2360,MUTHOOT FINANCE LIMITED,MUTHOOTFIN FEB 2360 PE,MUTHOOTFIN27FEB25P2360,2025-02-27,275,0.05
NFO,nse_fo,MUTHOOTFIN,114074,OPTSTK,CE,2400,MUTHOOT FINANCE LIMITED,MUTHOOTFIN FEB 2400 CE,MUTHOOTFIN27FEB25C2400,2025-02-27,275,0.05
NFO,nse_fo,MUTHOOTFIN,114075,OPTSTK,PE,2400,MUTHOOT FINANCE LIMITED,MUTHOOTFIN FEB 2400 PE,MUTHOOTFIN27FEB25P2400,2025-02-27,275,0.05
NFO,nse_fo,MUTHOOTFIN,114076,OPTSTK,CE,2440,MUTHOOT FINANCE LIMITED,MUTHOOTFIN FEB 2440 CE,MUTHOOTFIN27FEB25C2440,2025-02-27,275,0.05
NFO,nse_fo,MUTHOOTFIN,114077,OPTSTK,PE,2440,MUTHOOT FINANCE LIMITED,MUTHOOTFIN FEB 2440 PE,MUTHOOTFIN27FEB25P2440,2025-02-27,275,0.05
NFO,nse_fo,MUTHOOTFIN,114078,OPTSTK,CE,2480,MUTHOOT FINANCE LIMITED,MUTHOOTFIN FEB 2480 CE,MUTHOOTFIN27FEB25C2480,2025-02-27,275,0.05
NFO,nse_fo,MUTHOOTFIN,114079,OPTSTK,PE,2480,MUTHOOT FINANCE LIMITED,MUTHOOTFIN FEB 2480 PE,MUTHOOTFIN27FEB25P2480,2025-02-27,275,0.05
NFO,nse_fo,MUTHOOTFIN,114080,OPTSTK,CE,2520,MUTHOOT FINANCE LIMITED,MUTHOOTFIN FEB 2520 CE,MUTHOOTFIN27FEB25C2520,2025-02-27,275,0.05
NFO,nse_fo,MUTHOOTFIN,114081,OPTSTK,PE,2520,MUTHOOT FINANCE LIMITED,MUTHOOTFIN FEB 2520 PE,MUTHOOTFIN27FEB25P2520,2025-02-27,275,0.05
NFO,nse_fo,MUTHOOTFIN,114082,OPTSTK,CE,2560,MUTHOOT FINANCE LIMITED,MUTHOOTFIN FEB 2560 CE,MUTHOOTFIN27FEB25C2560,2025-02-27,275,0.05
NFO,nse_fo,MUTHOOTFIN,114083,OPTSTK,PE,2560,MUTHOOT FINANCE LIMITED,MUTHOOTFIN FEB 2560 PE,MUTHOOTFIN27FEB25P2560,2025-02-27,275,0.05
NFO,nse_fo,HFCL,114119,OPTSTK,CE,80,HFCL LIMITED,HFCL MAR 80 CE,HFCL27MAR25C80,2025-03-27,4150,0.05
NFO,nse_fo,HFCL,114120,OPTSTK,PE,80,HFCL LIMITED,HFCL MAR 80 PE,HFCL27MAR25P80,2025-03-27,4150,0.05
NFO,nse_fo,HFCL,114121,OPTSTK,CE,85,HFCL LIMITED,HFCL MAR 85 CE,HFCL27MAR25C85,2025-03-27,4150,0.05
NFO,nse_fo,HFCL,114122,OPTSTK,PE,85,HFCL LIMITED,HFCL MAR 85 PE,HFCL27MAR25P85,2025-03-27,4150,0.05
NFO,nse_fo,HFCL,114123,OPTSTK,CE,90,HFCL LIMITED,HFCL MAR 90 CE,HFCL27MAR25C90,2025-03-27,4150,0.05
NFO,nse_fo,HFCL,114124,OPTSTK,PE,90,HFCL LIMITED,HFCL MAR 90 PE,HFCL27MAR25P90,2025-03-27,4150,0.05
NFO,nse_fo,HFCL,114125,OPTSTK,CE,95,HFCL LIMITED,HFCL MAR 95 CE,HFCL27MAR25C95,2025-03-27,4150,0.05
NFO,nse_fo,HFCL,114126,OPTSTK,PE,95,HFCL LIMITED,HFCL MAR 95 PE,HFCL27MAR25P95,2025-03-27,4150,0.05
NFO,nse_fo,HFCL,114127,OPTSTK,CE,100,HFCL LIMITED,HFCL MAR 100 CE,HFCL27MAR25C100,2025-03-27,4150,0.05
NFO,nse_fo,HFCL,114128,OPTSTK,PE,100,HFCL LIMITED,HFCL MAR 100 PE,HFCL27MAR25P100,2025-03-27,4150,0.05
NFO,nse_fo,HFCL,114129,OPTSTK,CE,105,HFCL LIMITED,HFCL MAR 105 CE,HFCL27MAR25C105,2025-03-27,4150,0.05
NFO,nse_fo,HFCL,114130,OPTSTK,PE,105,HFCL LIMITED,HFCL MAR 105 PE,HFCL27MAR25P105,2025-03-27,4150,0.05
NFO,nse_fo,HFCL,114131,OPTSTK,CE,110,HFCL LIMITED,HFCL MAR 110 CE,HFCL27MAR25C110,2025-03-27,4150,0.05
NFO,nse_fo,HFCL,114132,OPTSTK,PE,110,HFCL LIMITED,HFCL MAR 110 PE,HFCL27MAR25P110,2025-03-27,4150,0.05
NFO,nse_fo,HFCL,114154,OPTSTK,CE,80,HFCL LIMITED,HFCL APR 80 CE,HFCL24APR25C80,2025-04-24,4150,0.05
NFO,nse_fo,HFCL,114156,OPTSTK,PE,80,HFCL LIMITED,HFCL APR 80 PE,HFCL24APR25P80,2025-04-24,4150,0.05
NFO,nse_fo,HFCL,114158,OPTSTK,CE,85,HFCL LIMITED,HFCL APR 85 CE,HFCL24APR25C85,2025-04-24,4150,0.05
NFO,nse_fo,HFCL,114159,OPTSTK,PE,85,HFCL LIMITED,HFCL APR 85 PE,HFCL24APR25P85,2025-04-24,4150,0.05
NFO,nse_fo,HFCL,114160,OPTSTK,CE,90,HFCL LIMITED,HFCL APR 90 CE,HFCL24APR25C90,2025-04-24,4150,0.05
NFO,nse_fo,HFCL,114161,OPTSTK,PE,90,HFCL LIMITED,HFCL APR 90 PE,HFCL24APR25P90,2025-04-24,4150,0.05
NFO,nse_fo,HFCL,114162,OPTSTK,CE,95,HFCL LIMITED,HFCL APR 95 CE,HFCL24APR25C95,2025-04-24,4150,0.05
NFO,nse_fo,HFCL,114165,OPTSTK,CE,115,HFCL LIMITED,HFCL MAR 115 CE,HFCL27MAR25C115,2025-03-27,4150,0.05
NFO,nse_fo,HFCL,114166,OPTSTK,PE,115,HFCL LIMITED,HFCL MAR 115 PE,HFCL27MAR25P115,2025-03-27,4150,0.05
NFO,nse_fo,HFCL,114167,OPTSTK,CE,120,HFCL LIMITED,HFCL MAR 120 CE,HFCL27MAR25C120,2025-03-27,4150,0.05
NFO,nse_fo,HFCL,114168,OPTSTK,PE,120,HFCL LIMITED,HFCL MAR 120 PE,HFCL27MAR25P120,2025-03-27,4150,0.05
NFO,nse_fo,HFCL,114169,OPTSTK,CE,125,HFCL LIMITED,HFCL MAR 125 CE,HFCL27MAR25C125,2025-03-27,4150,0.05
NFO,nse_fo,HFCL,114170,OPTSTK,PE,125,HFCL LIMITED,HFCL MAR 125 PE,HFCL27MAR25P125,2025-03-27,4150,0.05
NFO,nse_fo,HINDALCO,114219,OPTSTK,PE,490,HINDALCO  INDUSTRIES  LTD,HINDALCO FEB 490 PE,HINDALCO27FEB25P490,2025-02-27,1400,0.05
NFO,nse_fo,HINDALCO,114220,OPTSTK,CE,510,HINDALCO  INDUSTRIES  LTD,HINDALCO FEB 510 CE,HINDALCO27FEB25C510,2025-02-27,1400,0.05
NFO,nse_fo,HINDALCO,114221,OPTSTK,PE,510,HINDALCO  INDUSTRIES  LTD,HINDALCO FEB 510 PE,HINDALCO27FEB25P510,2025-02-27,1400,0.05
NFO,nse_fo,HINDALCO,114222,OPTSTK,CE,530,HINDALCO  INDUSTRIES  LTD,HINDALCO FEB 530 CE,HINDALCO27FEB25C530,2025-02-27,1400,0.05
NFO,nse_fo,HINDALCO,114223,OPTSTK,PE,530,HINDALCO  INDUSTRIES  LTD,HINDALCO FEB 530 PE,HINDALCO27FEB25P530,2025-02-27,1400,0.05
NFO,nse_fo,HINDALCO,114224,OPTSTK,CE,550,HINDALCO  INDUSTRIES  LTD,HINDALCO FEB 550 CE,HINDALCO27FEB25C550,2025-02-27,1400,0.05
NFO,nse_fo,HINDALCO,114225,OPTSTK,PE,550,HINDALCO  INDUSTRIES  LTD,HINDALCO FEB 550 PE,HINDALCO27FEB25P550,2025-02-27,1400,0.05
NFO,nse_fo,HINDALCO,114226,OPTSTK,CE,570,HINDALCO  INDUSTRIES  LTD,HINDALCO FEB 570 CE,HINDALCO27FEB25C570,2025-02-27,1400,0.05
NFO,nse_fo,HINDALCO,114227,OPTSTK,PE,570,HINDALCO  INDUSTRIES  LTD,HINDALCO FEB 570 PE,HINDALCO27FEB25P570,2025-02-27,1400,0.05
NFO,nse_fo,HINDALCO,114228,OPTSTK,CE,590,HINDALCO  INDUSTRIES  LTD,HINDALCO FEB 590 CE,HINDALCO27FEB25C590,2025-02-27,1400,0.05
NFO,nse_fo,HINDALCO,114229,OPTSTK,PE,590,HINDALCO  INDUSTRIES  LTD,HINDALCO FEB 590 PE,HINDALCO27FEB25P590,2025-02-27,1400,0.05
NFO,nse_fo,HINDALCO,114230,OPTSTK,CE,610,HINDALCO  INDUSTRIES  LTD,HINDALCO FEB 610 CE,HINDALCO27FEB25C610,2025-02-27,1400,0.05
NFO,nse_fo,HINDALCO,114231,OPTSTK,PE,610,HINDALCO  INDUSTRIES  LTD,HINDALCO FEB 610 PE,HINDALCO27FEB25P610,2025-02-27,1400,0.05
NFO,nse_fo,HINDALCO,114232,OPTSTK,CE,630,HINDALCO  INDUSTRIES  LTD,HINDALCO FEB 630 CE,HINDALCO27FEB25C630,2025-02-27,1400,0.05
NFO,nse_fo,HINDALCO,114233,OPTSTK,PE,630,HINDALCO  INDUSTRIES  LTD,HINDALCO FEB 630 PE,HINDALCO27FEB25P630,2025-02-27,1400,0.05
NFO,nse_fo,HINDALCO,114234,OPTSTK,CE,650,HINDALCO  INDUSTRIES  LTD,HINDALCO FEB 650 CE,HINDALCO27FEB25C650,2025-02-27,1400,0.05
NFO,nse_fo,HINDALCO,114235,OPTSTK,PE,650,HINDALCO  INDUSTRIES  LTD,HINDALCO FEB 650 PE,HINDALCO27FEB25P650,2025-02-27,1400,0.05
NFO,nse_fo,HINDALCO,114236,OPTSTK,CE,670,HINDALCO  INDUSTRIES  LTD,HINDALCO FEB 670 CE,HINDALCO27FEB25C670,2025-02-27,1400,0.05
NFO,nse_fo,HFCL,114237,OPTSTK,PE,95,HFCL LIMITED,HFCL APR 95 PE,HFCL24APR25P95,2025-04-24,4150,0.05
NFO,nse_fo,HFCL,114240,OPTSTK,CE,100,HFCL LIMITED,HFCL APR 100 CE,HFCL24APR25C100,2025-04-24,4150,0.05
NFO,nse_fo,HFCL,114241,OPTSTK,PE,100,HFCL LIMITED,HFCL APR 100 PE,HFCL24APR25P100,2025-04-24,4150,0.05
NFO,nse_fo,HINDALCO,114242,OPTSTK,PE,670,HINDALCO  INDUSTRIES  LTD,HINDALCO FEB 670 PE,HINDALCO27FEB25P670,2025-02-27,1400,0.05
NFO,nse_fo,HFCL,114243,OPTSTK,CE,105,HFCL LIMITED,HFCL APR 105 CE,HFCL24APR25C105,2025-04-24,4150,0.05
NFO,nse_fo,HINDALCO,114244,OPTSTK,CE,690,HINDALCO  INDUSTRIES  LTD,HINDALCO FEB 690 CE,HINDALCO27FEB25C690,2025-02-27,1400,0.05
NFO,nse_fo,HFCL,114247,OPTSTK,PE,105,HFCL LIMITED,HFCL APR 105 PE,HFCL24APR25P105,2025-04-24,4150,0.05
NFO,nse_fo,HFCL,114248,OPTSTK,CE,110,HFCL LIMITED,HFCL APR 110 CE,HFCL24APR25C110,2025-04-24,4150,0.05
NFO,nse_fo,HFCL,114249,OPTSTK,PE,110,HFCL LIMITED,HFCL APR 110 PE,HFCL24APR25P110,2025-04-24,4150,0.05
NFO,nse_fo,HFCL,114250,OPTSTK,CE,115,HFCL LIMITED,HFCL APR 115 CE,HFCL24APR25C115,2025-04-24,4150,0.05
NFO,nse_fo,HFCL,114251,OPTSTK,PE,115,HFCL LIMITED,HFCL APR 115 PE,HFCL24APR25P115,2025-04-24,4150,0.05
NFO,nse_fo,HFCL,114252,OPTSTK,CE,120,HFCL LIMITED,HFCL APR 120 CE,HFCL24APR25C120,2025-04-24,4150,0.05
NFO,nse_fo,HFCL,114253,OPTSTK,PE,120,HFCL LIMITED,HFCL APR 120 PE,HFCL24APR25P120,2025-04-24,4150,0.05
NFO,nse_fo,HFCL,114256,OPTSTK,CE,130,HFCL LIMITED,HFCL APR 130 CE,HFCL24APR25C130,2025-04-24,4150,0.05
NFO,nse_fo,HFCL,114257,OPTSTK,PE,130,HFCL LIMITED,HFCL APR 130 PE,HFCL24APR25P130,2025-04-24,4150,0.05
NFO,nse_fo,NATIONALUM,114268,OPTSTK,CE,160,NATIONAL ALUMINIUM CO LTD,NATIONALUM FEB 160 CE,NATIONALUM27FEB25C160,2025-02-27,3750,0.05
NFO,nse_fo,NATIONALUM,114269,OPTSTK,PE,160,NATIONAL ALUMINIUM CO LTD,NATIONALUM FEB 160 PE,NATIONALUM27FEB25P160,2025-02-27,3750,0.05
NFO,nse_fo,NATIONALUM,114270,OPTSTK,CE,170,NATIONAL ALUMINIUM CO LTD,NATIONALUM FEB 170 CE,NATIONALUM27FEB25C170,2025-02-27,3750,0.05
NFO,nse_fo,NATIONALUM,114271,OPTSTK,PE,170,NATIONAL ALUMINIUM CO LTD,NATIONALUM FEB 170 PE,NATIONALUM27FEB25P170,2025-02-27,3750,0.05
NFO,nse_fo,NATIONALUM,114272,OPTSTK,CE,180,NATIONAL ALUMINIUM CO LTD,NATIONALUM FEB 180 CE,NATIONALUM27FEB25C180,2025-02-27,3750,0.05
NFO,nse_fo,NATIONALUM,114273,OPTSTK,PE,180,NATIONAL ALUMINIUM CO LTD,NATIONALUM FEB 180 PE,NATIONALUM27FEB25P180,2025-02-27,3750,0.05
NFO,nse_fo,NATIONALUM,114274,OPTSTK,CE,190,NATIONAL ALUMINIUM CO LTD,NATIONALUM FEB 190 CE,NATIONALUM27FEB25C190,2025-02-27,3750,0.05
NFO,nse_fo,NATIONALUM,114275,OPTSTK,PE,190,NATIONAL ALUMINIUM CO LTD,NATIONALUM FEB 190 PE,NATIONALUM27FEB25P190,2025-02-27,3750,0.05
NFO,nse_fo,NATIONALUM,114276,OPTSTK,CE,195,NATIONAL ALUMINIUM CO LTD,NATIONALUM FEB 195 CE,NATIONALUM27FEB25C195,2025-02-27,3750,0.05
NFO,nse_fo,NATIONALUM,114277,OPTSTK,PE,195,NATIONAL ALUMINIUM CO LTD,NATIONALUM FEB 195 PE,NATIONALUM27FEB25P195,2025-02-27,3750,0.05
NFO,nse_fo,NATIONALUM,114278,OPTSTK,CE,200,NATIONAL ALUMINIUM CO LTD,NATIONALUM FEB 200 CE,NATIONALUM27FEB25C200,2025-02-27,3750,0.05
NFO,nse_fo,NATIONALUM,114279,OPTSTK,PE,200,NATIONAL ALUMINIUM CO LTD,NATIONALUM FEB 200 PE,NATIONALUM27FEB25P200,2025-02-27,3750,0.05
NFO,nse_fo,NATIONALUM,114280,OPTSTK,CE,205,NATIONAL ALUMINIUM CO LTD,NATIONALUM FEB 205 CE,NATIONALUM27FEB25C205,2025-02-27,3750,0.05
NFO,nse_fo,NATIONALUM,114281,OPTSTK,PE,205,NATIONAL ALUMINIUM CO LTD,NATIONALUM FEB 205 PE,NATIONALUM27FEB25P205,2025-02-27,3750,0.05
NFO,nse_fo,NATIONALUM,114282,OPTSTK,CE,210,NATIONAL ALUMINIUM CO LTD,NATIONALUM FEB 210 CE,NATIONALUM27FEB25C210,2025-02-27,3750,0.05
NFO,nse_fo,NATIONALUM,114283,OPTSTK,PE,210,NATIONAL ALUMINIUM CO LTD,NATIONALUM FEB 210 PE,NATIONALUM27FEB25P210,2025-02-27,3750,0.05
NFO,nse_fo,NATIONALUM,114284,OPTSTK,CE,215,NATIONAL ALUMINIUM CO LTD,NATIONALUM FEB 215 CE,NATIONALUM27FEB25C215,2025-02-27,3750,0.05
NFO,nse_fo,NATIONALUM,114285,OPTSTK,PE,215,NATIONAL ALUMINIUM CO LTD,NATIONALUM FEB 215 PE,NATIONALUM27FEB25P215,2025-02-27,3750,0.05
NFO,nse_fo,NATIONALUM,114286,OPTSTK,CE,220,NATIONAL ALUMINIUM CO LTD,NATIONALUM FEB 220 CE,NATIONALUM27FEB25C220,2025-02-27,3750,0.05
NFO,nse_fo,NATIONALUM,114287,OPTSTK,PE,220,NATIONAL ALUMINIUM CO LTD,NATIONALUM FEB 220 PE,NATIONALUM27FEB25P220,2025-02-27,3750,0.05
NFO,nse_fo,NATIONALUM,114288,OPTSTK,CE,225,NATIONAL ALUMINIUM CO LTD,NATIONALUM FEB 225 CE,NATIONALUM27FEB25C225,2025-02-27,3750,0.05
NFO,nse_fo,NATIONALUM,114289,OPTSTK,PE,225,NATIONAL ALUMINIUM CO LTD,NATIONALUM FEB 225 PE,NATIONALUM27FEB25P225,2025-02-27,3750,0.05
NFO,nse_fo,NATIONALUM,114290,OPTSTK,CE,230,NATIONAL ALUMINIUM CO LTD,NATIONALUM FEB 230 CE,NATIONALUM27FEB25C230,2025-02-27,3750,0.05
NFO,nse_fo,NATIONALUM,114291,OPTSTK,PE,230,NATIONAL ALUMINIUM CO LTD,NATIONALUM FEB 230 PE,NATIONALUM27FEB25P230,2025-02-27,3750,0.05
NFO,nse_fo,NATIONALUM,114292,OPTSTK,CE,235,NATIONAL ALUMINIUM CO LTD,NATIONALUM FEB 235 CE,NATIONALUM27FEB25C235,2025-02-27,3750,0.05
NFO,nse_fo,NATIONALUM,114293,OPTSTK,PE,235,NATIONAL ALUMINIUM CO LTD,NATIONALUM FEB 235 PE,NATIONALUM27FEB25P235,2025-02-27,3750,0.05
NFO,nse_fo,HINDALCO,114317,OPTSTK,CE,480,HINDALCO  INDUSTRIES  LTD,HINDALCO MAR 480 CE,HINDALCO27MAR25C480,2025-03-27,1400,0.05
NFO,nse_fo,HINDALCO,114318,OPTSTK,PE,480,HINDALCO  INDUSTRIES  LTD,HINDALCO MAR 480 PE,HINDALCO27MAR25P480,2025-03-27,1400,0.05
NFO,nse_fo,HINDALCO,114319,OPTSTK,CE,500,HINDALCO  INDUSTRIES  LTD,HINDALCO MAR 500 CE,HINDALCO27MAR25C500,2025-03-27,1400,0.05
NFO,nse_fo,HINDALCO,114320,OPTSTK,PE,500,HINDALCO  INDUSTRIES  LTD,HINDALCO MAR 500 PE,HINDALCO27MAR25P500,2025-03-27,1400,0.05
NFO,nse_fo,HINDALCO,114321,OPTSTK,CE,520,HINDALCO  INDUSTRIES  LTD,HINDALCO MAR 520 CE,HINDALCO27MAR25C520,2025-03-27,1400,0.05
